tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
857342	Amorphotheca resinae ATCC 22711	36573838	0	live	M430DRAFT_28061	M430DRAFT_28061	hypothetical protein	hypothetical protein		Unknown							
563466	Scedosporium apiospermum	27724424	0	live	SAPIO_CDS5352	SAPIO_CDS5352	hypothetical protein			Unknown							
1170230	Penicillium digitatum Pd1	26236519	0	live	PDIP_82030	PDIP_82030	hypothetical protein			Unknown							
655863	Grosmannia clavigera kw1407	25980663	0	live	CMQ_7150	CMQ_7150	hypothetical protein			Unknown							
1263415	Endocarpon pusillum Z07020	19240527	0	live	EPUS_05579	EPUS_05579	hypothetical protein			Unknown							
1072389	Marssonina brunnea f. sp. 'multigermtubi' MB_m1	18757157	0	live	MBM_01222	MBM_01222	hypothetical protein			Unknown							
431241	Trichoderma reesei QM6a	18484858	0	live	TRIREDRAFT_41987	TRIREDRAFT_41987	hypothetical protein	hypothetical protein		Unknown							
759272	Chaetomium thermophilum var. thermophilum DSM 1495	18256311	0	live	CTHT_0022730	CTHT_0022730	hypothetical protein	hypothetical protein		Unknown							
983644	Cordyceps militaris CM01	18169520	0	live	CCM_07509	CCM_07509	hypothetical protein			Unknown							
771870	Sordaria macrospora k-hell	10804626	0	live	SMAC_08098	SMAC_08098	hypothetical protein	hypothetical protein		Unknown							
222929	Coccidioides posadasii C735 delta SOWgp	9692767	0	live	CPC735_017530	CPC735_017530	hypothetical protein	hypothetical protein		Unknown							
246410	Coccidioides immitis RS	4559102	0	live	CIMG_09374	CIMG_09374	hypothetical protein			Unknown							
330879	Aspergillus fumigatus Af293	3510843	0	live	AFUA_5G13330	AFUA_5G13330, Afu5g13330	hypothetical protein	hypothetical protein		5	NC_007198.1	3507706	3508803	plus	2		
227321	Aspergillus nidulans FGSC A4	2870603	0	live	AN6891.2	AN6891.2	hypothetical protein	hypothetical protein		I							
1340429	Rhizopus microsporus ATCC 52813	35440769	0	live	RHIMIDRAFT_242426	RHIMIDRAFT_242426	hypothetical protein			Unknown							
1279085	Fusarium fujikuroi IMI 58289	35402086	0	live	FFUJ_08610	FFUJ_08610	hypothetical protein			VII	NC_036628.1	1555178	1556012	minus	2		
1835702	Penicillium arizonense	34571780	0	live	PENARI_c001G11669	PENARI_c001G11669	hypothetical protein			Unknown							
109264	Aspergillus bombycis	34446353	0	live	ABOM_002963	ABOM_002963	hypothetical protein			Unknown							
398673	Trichoderma gamsii	29987143	0	live	TGAM01_v206333	TGAM01_v206333, TGAM01_06910	hypothetical protein	hypothetical protein		Unknown							
1509407	Aspergillus nomius NRRL 13137	26805727	0	live	ANOM_003923	ANOM_003923	hypothetical protein	hypothetical protein		Unknown							
483514	Schizosaccharomyces octosporus yFS286	25032208	0	live	SOCG_03236	SOCG_03236	hypothetical protein			Unknown							
229533	Fusarium graminearum PH-1	23552661	0	live	FGSG_05480	FGSG_05480	hypothetical protein			3	NC_026476.1	2421674	2422856	plus	2		
502780	Paracoccidioides brasiliensis Pb18	22585528	0	live	PADG_06916	PADG_06916	hypothetical protein			Unknown							
510951	Neurospora tetrasperma FGSC 2508	20823165	0	live	NEUTE1DRAFT_116941	NEUTE1DRAFT_116941	hypothetical protein			Unknown							
1028729	Fusarium pseudograminearum CS3096	20362143	0	live	FPSE_03524	FPSE_03524	hypothetical protein			3	NC_031953.1	2417724	2418555	plus	2		
655819	Beauveria bassiana ARSEF 2860	19885294	0	live	BBA_02282	BBA_02282	hypothetical protein			Unknown							
1116229	Glarea lozoyensis ATCC 20868	19464526	0	live	GLAREA_05472	GLAREA_05472	hypothetical protein			Unknown							
619300	Spathaspora passalidarum NRRL Y-27907	18872517	0	live	SPAPADRAFT_58587	SPAPADRAFT_58587	hypothetical protein			Unknown							
336722	Zymoseptoria tritici IPO323	13400719	0	live	MYCGRDRAFT_91133	MYCGRDRAFT_91133	hypothetical protein	hypothetical protein		2	NC_018217.1	3081235	3083149	minus	2		
985895	Leptosphaeria maculans JN3	13282113	0	live	LEMA_P081610.1	LEMA_P081610.1	hypothetical protein			Unknown							
578455	Thermothielavioides terrestris NRRL 8126	11524316	0	live	THITE_2118884	THITE_2118884	hypothetical protein	hypothetical protein		4	NC_016460.1	1602564	1604075	plus	2		
573729	Thermothelomyces thermophilus ATCC 42464	11509221	0	live	MYCTH_2305170	MYCTH_2305170	hypothetical protein	hypothetical protein		3	NC_016474.1	3628659	3630157	plus	2		
660122	Nectria haematococca mpVI 77-13-4	9665630	0	live	NECHADRAFT_95574	NECHADRAFT_95574	hypothetical protein			8							
502779	Paracoccidioides lutzii Pb01	9098807	0	live	PAAG_02595	PAAG_02595	hypothetical protein			Unknown							
306902	Clavispora lusitaniae ATCC 42720	8496910	0	live	CLUG_03375	CLUG_03375	hypothetical protein										
294747	Candida tropicalis MYA-3404	8299883	0	live	CTRG_04514	CTRG_04514	hypothetical protein	hypothetical protein		Unknown							
332952	Aspergillus flavus NRRL3357	7919540	0	live	AFLA_094480	AFLA_094480	hypothetical protein	hypothetical protein		Unknown							
402676	Schizosaccharomyces japonicus yFS275	7050126	0	live	SJAG_03402	SJAG_03402	hypothetical protein			Unknown							
515849	Podospora anserina S mat+	6192784	0	live	PODANS_7_8595	PODANS_7_8595, PODANSg5259	hypothetical protein	hypothetical protein		7							
510516	Aspergillus oryzae RIB40	5996437	0	live	AO090120000478	AO090120000478	hypothetical protein	hypothetical protein		5	NC_036439.1	3968101	3969213	plus	2		
294746	Meyerozyma guilliermondii ATCC 6260	5124263	0	live	PGUG_05522	PGUG_05522	hypothetical protein										
344612	Aspergillus clavatus NRRL 1	4706584	0	live	ACLA_016320	ACLA_016320	hypothetical protein										
331117	Aspergillus fischeri NRRL 181	4586365	0	live	NFIA_073710	NFIA_073710	hypothetical protein			Unknown							
1043002	Aureobasidium pullulans EXF-150	40746048	0	live	M438DRAFT_334711	M438DRAFT_334711	hypothetical protein	hypothetical protein		Unknown							
1578925	Pyricularia pennisetigena	40735501	0	live	PpBr36_06049	PpBr36_06049	hypothetical protein	hypothetical protein		4							
1810919	Aspergillus mulundensis	38120628	0	live	DSM5745_10258	DSM5745_10258	hypothetical protein	hypothetical protein		Unknown							
334819	Fusarium verticillioides 7600	30064890	0	live	FVEG_07049	FVEG_07049	hypothetical protein			7	NC_031681.1	1593832	1595085	minus	2		
426428	Fusarium oxysporum f. sp. lycopersici 4287	28950983	0	live	FOXG_09417	FOXG_09417	hypothetical protein			9	NC_030994.1	1619098	1620875	minus	2		
930091	Bipolaris victoriae FI3	26257126	0	live	COCVIDRAFT_41463	COCVIDRAFT_41463	hypothetical protein			Unknown							
1276141	Metarhizium brunneum ARSEF 3297	26244887	0	live	MBR_07617	MBR_07617	hypothetical protein			Unknown							
413071	Trichoderma virens Gv29-8	25794061	0	live	TRIVIDRAFT_42052	TRIVIDRAFT_42052	hypothetical protein			Unknown							
452589	Trichoderma atroviride IMI 206040	25777070	0	live	TRIATDRAFT_179280	TRIATDRAFT_179280	hypothetical protein			Unknown							
1043004	Aureobasidium namibiae CBS 147.97	25409217	0	live	M436DRAFT_39538	M436DRAFT_39538	hypothetical protein			Unknown							
1043005	Aureobasidium subglaciale EXF-2481	25372158	0	live	AUEXF2481DRAFT_90462	AUEXF2481DRAFT_90462	hypothetical protein			Unknown							
655827	Metarhizium acridum CQMa 102	19249344	0	live	MAC_05033	MAC_05033	hypothetical protein			Unknown							
930089	Bipolaris zeicola 26-R-13	19148436	0	live	COCCADRAFT_37095	COCCADRAFT_37095	hypothetical protein			Unknown							
930090	Bipolaris oryzae ATCC 44560	19121231	0	live	COCMIDRAFT_28046	COCMIDRAFT_28046	hypothetical protein			Unknown							
1064592	Naumovozyma castellii CBS 4309	11527319	0	live	NCAS0F02640	NCAS_0F02640	hypothetical protein			6	NC_016496.1	535629	536306	minus	1		
984485	Hyphopichia burtonii NRRL Y-1933	30994536	0	live	HYPBUDRAFT_146728	HYPBUDRAFT_146728	hypothetical protein			Unknown							
983966	Cyberlindnera jadinii NRRL Y-1542	30990327	0	live	CYBJADRAFT_169788	CYBJADRAFT_169788	hypothetical protein			Unknown							
984487	Suhomyces tanzawaensis NRRL Y-17324	30980966	0	live	CANTADRAFT_22518	CANTADRAFT_22518	hypothetical protein	hypothetical protein		Unknown							
692275	Sphaerulina musiva SO2202	27905108	0	live	SEPMUDRAFT_161989	SEPMUDRAFT_161989	hypothetical protein	hypothetical protein		Unknown							
665024	Bipolaris maydis ATCC 48331	25839635	0	live	COCC4DRAFT_159761	COCC4DRAFT_159761	hypothetical protein			Unknown							
383855	Pseudocercospora fijiensis CIRAD86	19342677	0	live	MYCFIDRAFT_88290	MYCFIDRAFT_88290	hypothetical protein	hypothetical protein		Unknown							
665912	Bipolaris sorokiniana ND90Pr	19129811	0	live	COCSADRAFT_102645	COCSADRAFT_102645	hypothetical protein	hypothetical protein		Unknown							
717646	Baudoinia panamericana UAMH 10762	19111651	0	live	BAUCODRAFT_31979	BAUCODRAFT_31979	hypothetical protein	hypothetical protein		Unknown							
28526	Solanum pennellii	107026572	0	live	LOC107026572		pentatricopeptide repeat-containing protein At2g15690, mitochondrial-like	pentatricopeptide repeat-containing protein At2g15690, mitochondrial-like		7	NC_028643.1	24491067	24492795	plus	1		
4081	Solanum lycopersicum	101254312	0	live	LOC101254312		pentatricopeptide repeat-containing protein At2g15690, mitochondrial-like	pentatricopeptide repeat-containing protein At2g15690, mitochondrial-like		7	NC_015444.3	20354863	20356616	plus	1		
498019	[Candida] auris	40028930	0	live	CJI97_003785	CJI97_003785	hypothetical protein	hypothetical protein		Unknown							
156630	Alternaria arborescens	39624349	0	live	AA0111_g8320	AA0111_g8320	hypothetical protein	hypothetical protein		Unknown							
41047	Aspergillus thermomutatus	38129039	0	live	CDV56_107065	CDV56_107065	hypothetical protein	hypothetical protein		Unknown							
56646	Fusarium venenatum	37260380	0	live	FVRRES_08741	FVRRES_08741	hypothetical protein	hypothetical protein		III	NC_038014.1	2049031	2049862	minus	2		
1448316	Aspergillus ibericus CBS 121593	37219250	0	live	BO80DRAFT_219657	BO80DRAFT_219657	hypothetical protein	hypothetical protein		Unknown							
1448311	Aspergillus vadensis CBS 113365	37207021	0	live	BO88DRAFT_305004	BO88DRAFT_305004	hypothetical protein	hypothetical protein		Unknown							
1450537	Aspergillus homomorphus CBS 101889	37204088	0	live	BO97DRAFT_468986	BO97DRAFT_468986	hypothetical protein	hypothetical protein		Unknown							
1448317	Aspergillus costaricaensis CBS 115574	37181907	0	live	BO79DRAFT_104875	BO79DRAFT_104875	hypothetical protein	hypothetical protein		Unknown							
1448312	Aspergillus japonicus CBS 114.51	37178438	0	live	BO86DRAFT_413483	BO86DRAFT_413483	hypothetical protein	hypothetical protein		Unknown							
1448313	Aspergillus piperis CBS 112811	37161433	0	live	BO85DRAFT_424038	BO85DRAFT_424038	hypothetical protein	hypothetical protein		Unknown							
1448322	Aspergillus aculeatinus CBS 121060	37153681	0	live	BO66DRAFT_431770	BO66DRAFT_431770	hypothetical protein	hypothetical protein		Unknown							
1448315	Aspergillus uvarum CBS 121591	37134718	0	live	BO82DRAFT_298181	BO82DRAFT_298181	hypothetical protein	hypothetical protein		Unknown							
1448310	Aspergillus neoniger CBS 115656	37128646	0	live	BO87DRAFT_408795	BO87DRAFT_408795	hypothetical protein	hypothetical protein		Unknown							
1450535	Aspergillus sclerotioniger CBS 115572	37109049	0	live	BO94DRAFT_321931	BO94DRAFT_321931	hypothetical protein	hypothetical protein		Unknown							
1450533	Aspergillus lacticoffeatus CBS 101883	37101857	0	live	BO96DRAFT_417020	BO96DRAFT_417020	hypothetical protein	hypothetical protein		Unknown							
1450534	Aspergillus brunneoviolaceus CBS 621.78	37084216	0	live	BO95DRAFT_364810	BO95DRAFT_364810	hypothetical protein	hypothetical protein		Unknown							
1450539	Aspergillus saccharolyticus JOP 1030-1	37073208	0	live	BP01DRAFT_300267	BP01DRAFT_300267	hypothetical protein	hypothetical protein		Unknown							
1448321	Aspergillus heteromorphus CBS 117.55	37062850	0	live	BO70DRAFT_324285	BO70DRAFT_324285	hypothetical protein	hypothetical protein		Unknown							
1448314	Aspergillus eucalypticola CBS 122712	37052729	0	live	BO83DRAFT_376617	BO83DRAFT_376617	hypothetical protein	hypothetical protein		Unknown							
45357	[Candida] haemulonis	37010725	0	live	CXQ85_005396	CXQ85_005396	hypothetical protein	hypothetical protein		Unknown							
1231522	[Candida] duobushaemulonis	37001966	0	live	CXQ87_001966	CXQ87_001966	hypothetical protein	hypothetical protein		Unknown							
983964	Trichoderma harzianum CBS 226.95	36631520	0	live	M431DRAFT_8038	M431DRAFT_8038	hypothetical protein	hypothetical protein		Unknown							
1042311	Trichoderma asperellum CBS 433.97	36619426	0	live	M441DRAFT_93072	M441DRAFT_93072	hypothetical protein	hypothetical protein		Unknown							
58853	Trichoderma citrinoviride	36605395	0	live	BBK36DRAFT_1203722	BBK36DRAFT_1203722	hypothetical protein	hypothetical protein		Unknown							
1095630	Hyaloscypha bicolor E	36591408	0	live	K444DRAFT_631237	K444DRAFT_631237	hypothetical protein	hypothetical protein		Unknown							
418784	[Candida] pseudohaemulonii	36568064	0	live	C7M61_004677	C7M61_004677	hypothetical protein	hypothetical protein		Unknown							
1392250	Aspergillus steynii IBT 23096	36553674	0	live	P170DRAFT_392437	P170DRAFT_392437	hypothetical protein	hypothetical protein		Unknown							
1392248	Aspergillus campestris IBT 28561	36547761	0	live	P168DRAFT_318948	P168DRAFT_318948	hypothetical protein	hypothetical protein		Unknown							
1392255	Aspergillus novofumigatus IBT 16806	36539028	0	live	P174DRAFT_510609	P174DRAFT_510609	hypothetical protein	hypothetical protein		Unknown							
655981	Pseudogymnoascus destructans	36291179	0	live	VC83_08136	VC83_08136	hypothetical protein	hypothetical protein		Unknown							
122368	Cercospora beticola	35426191	0	live	CB0940_02381	CB0940_02381	hypothetical protein			3	NC_036772.1	380806	382814	plus	2		
1073090	Penicilliopsis zonata CBS 506.65	34607683	0	live	ASPZODRAFT_11911	ASPZODRAFT_11911	hypothetical protein			Unknown							
254056	Fonsecaea monophora	34596142	0	live	AYO21_00960	AYO21_00960	hypothetical protein			Unknown							
856822	Fonsecaea nubica	34593152	0	live	AYO20_09755	AYO20_09755	hypothetical protein			Unknown							
1209926	Colletotrichum orchidophilum	34562353	0	live	CORC01_09214	CORC01_09214	hypothetical protein			Unknown							
1382522	Kuraishia capsulata CBS 1993	34521737	0	live	KUCA_T00004341001	KUCA_T00004341001	hypothetical protein	hypothetical protein		Unknown							
1160497	Aspergillus glaucus CBS 516.65	34465632	0	live	ASPGLDRAFT_69448	ASPGLDRAFT_69448	hypothetical protein			Unknown							
64571	Lobosporangium transversale	33567693	0	live	BCR41DRAFT_363185	BCR41DRAFT_363185	hypothetical protein			Unknown							
236234	Diplodia corticola	31014713	0	live	BKCO1_3200060	BKCO1_3200060	hypothetical protein			Unknown							
1441469	Talaromyces atroroseus	31006358	0	live	UA08_06603	UA08_06603	hypothetical protein			Unknown							
690307	Aspergillus aculeatus ATCC 16872	30978758	0	live	ASPACDRAFT_77341	ASPACDRAFT_77341	hypothetical protein	hypothetical protein		Unknown							
5599	Alternaria alternata	29113311	0	live	CC77DRAFT_1052876	CC77DRAFT_1052876	hypothetical protein			Unknown							
759273	Colletotrichum higginsianum IMI 349063	28861391	0	live	CH63R_02309	CH63R_02309	hypothetical protein			2	NC_030955.1	1819488	1820611	minus	2		
1442371	Fonsecaea multimorphosa CBS 102226	27706174	0	live	Z520_00428	Z520_00428	hypothetical protein			Unknown							
1442370	Cladophialophora bantiana CBS 173.52	27694566	0	live	Z519_01638	Z519_01638	hypothetical protein			Unknown							
215243	Exophiala oligosperma	27359501	0	live	PV06_07427	PV06_07427	hypothetical protein			Unknown							
569365	Cladophialophora immunda	27339813	0	live	PV07_00619	PV07_00619	hypothetical protein	hypothetical protein		Unknown							
91928	Exophiala spinifera	27336364	0	live	PV08_09281	PV08_09281	hypothetical protein			Unknown							
212818	Exophiala mesophila	27322041	0	live	PV10_04196	PV10_04196	hypothetical protein			Unknown							
253628	Verruconis gallopava	27316151	0	live	PV09_08178	PV09_08178	hypothetical protein			Unknown							
1408163	Rasamsonia emersonii CBS 393.64	25319936	0	live	T310_7666	T310_7666, Temer07784	hypothetical protein			Unknown							
1442368	Fonsecaea pedrosoi CBS 271.37	25300857	0	live	Z517_01367	Z517_01367	hypothetical protein			Unknown							
1442369	Rhinocladiella mackenziei CBS 650.93	25290975	0	live	Z518_02904	Z518_02904	hypothetical protein			Unknown							
1182545	Exophiala aquamarina CBS 119918	25285889	0	live	A1O9_10988	A1O9_10988	hypothetical protein			Unknown							
645133	Colletotrichum graminicola M1.001	24405512	0	live	GLRG_00147	GLRG_00147	hypothetical protein										
756982	Arthrobotrys oligospora ATCC 24927	22890948	0	live	AOL_s00054g409	AOL_s00054g409	hypothetical protein			Unknown							
498257	Verticillium dahliae VdLs.17	20707291	0	live	VDAG_05828	VDAG_05828	hypothetical protein	hypothetical protein		4							
644352	Gaeumannomyces tritici R3-111a-1	20349926	0	live	GGTG_09468	GGTG_09468	hypothetical protein			Unknown							
858893	Exophiala dermatitidis NIH/UT8656	20305480	0	live	HMPREF1120_00841	HMPREF1120_00841	hypothetical protein			Unknown							
1279043	Cladophialophora carrionii CBS 160.54	19986074	0	live	G647_07581	G647_07581	hypothetical protein			Unknown							
1220924	Cyphellophora europaea CBS 101466	19977304	0	live	HMPREF1541_09965	HMPREF1541_09965	hypothetical protein			Unknown							
1168221	Coniosporium apollinis CBS 100218	19905626	0	live	W97_08315	W97_08315	hypothetical protein			Unknown							
1229662	Pestalotiopsis fici W106-1	19272997	0	live	PFICI_07984	PFICI_07984	hypothetical protein			Unknown							
1182543	Cladophialophora psammophila CBS 110553	19186559	0	live	A1O5_01826	A1O5_01826	hypothetical protein										
1182544	Cladophialophora yegresii CBS 114405	19183174	0	live	A1O7_08608	A1O7_08608	hypothetical protein										
1182542	Capronia epimyces CBS 606.96	19169282	0	live	A1O3_05166	A1O3_05166	hypothetical protein										
1182541	Capronia coronata CBS 617.96	19157504	0	live	A1O1_02604	A1O1_02604	hypothetical protein										
694068	Fomitiporia mediterranea MF3/22	18676917	0	live	FOMMEDRAFT_168970	FOMMEDRAFT_168970	hypothetical protein	hypothetical protein		Unknown							
684364	Batrachochytrium dendrobatidis JAM81	18243143	0	live	BATDEDRAFT_88411	BATDEDRAFT_88411	hypothetical protein	hypothetical protein		Unknown							
684364	Batrachochytrium dendrobatidis JAM81	18237617	0	live	BATDEDRAFT_21298	BATDEDRAFT_21298	hypothetical protein	hypothetical protein		Unknown							
559305	Trichophyton rubrum CBS 118892	10377149	0	live	TERG_08511	TERG_08511	hypothetical protein										
535722	Nannizzia gypsea CBS 118893	10025695	0	live	MGYG_07698	MGYG_07698	hypothetical protein			Unknown							
663202	Trichophyton verrucosum HKI 0517	9583146	0	live	TRV_02747	TRV_02747	hypothetical protein										
526221	Verticillium alfalfae VaMs.102	9537325	0	live	VDBG_06761	VDBG_06761	conserved hypothetical protein			Unknown							
663331	Trichophyton benhamiae CBS 112371	9524743	0	live	ARB_03332	ARB_03332	hypothetical protein			Unknown							
554155	Microsporum canis CBS 113480	9222768	0	live	MCYG_03952	MCYG_03952	hypothetical protein	hypothetical protein		Unknown							
336963	Uncinocarpus reesii 1704	8437992	0	live	UREG_04939	UREG_04939	hypothetical protein										
441959	Talaromyces stipitatus ATCC 10500	8104227	0	live	TSTA_063520	TSTA_063520	hypothetical protein										
441960	Talaromyces marneffei ATCC 18224	7022855	0	live	PMAA_034060	PMAA_034060	hypothetical protein	hypothetical protein		Unknown							
426418	Pyrenophora tritici-repentis Pt-1C-BFP	6348382	0	live	PTRG_10083	PTRG_10083	hypothetical protein										
321614	Parastagonospora nodorum SN15	5977676	0	live	SNOG_10500	SNOG_10500	hypothetical protein			Unknown							
665079	Sclerotinia sclerotiorum 1980 UF-70	5482763	0	live	SS1G_12559	SS1G_12559	hypothetical protein			Unknown							
339724	Histoplasma capsulatum NAm1	5448515	0	live	HCAG_02482	HCAG_02482	hypothetical protein			Unknown							
379508	Lodderomyces elongisporus NRRL YB-4239	5234355	0	live	LELG_01755	LELG_01755	hypothetical protein										
425011	Aspergillus niger CBS 513.88	4987331	0	live	ANI_1_1452124	ANI_1_1452124, An14g04740	hypothetical protein										
306901	Chaetomium globosum CBS 148.51	4389495	0	live	CHGG_03340	CHGG_03340	hypothetical protein										
341663	Aspergillus terreus NIH2624	4321534	0	live	ATEG_06174	ATEG_06174	hypothetical protein										
559292	Saccharomyces cerevisiae S288C	856818	0	live	YER085C	YER085C	hypothetical protein	hypothetical protein		V	NC_001137.3	327619	328140	minus	1		
45286	Eremothecium sinecaudum	28721470	0	live	AW171_hschr21027	AW171_hschr21027	HBR310Wp			II	NC_030893.1	1593876	1594562	plus	1		
4909	Pichia kudriavzevii	40383214	0	live	C5L36_0B07020	C5L36_0B07020	hypothetical protein	hypothetical protein		2	NC_042507.1	1492639	1493289	minus	1		
2572921	Haloprofundus sp. MHR1	40117717	0	live	FCF25_RS04090	FCF25_RS04090, FCF25_04090	lamin tail domain-containing protein	lamin tail domain-containing protein									
2572921	Haloprofundus sp. MHR1	40119917	0	live	FCF25_RS15090	FCF25_RS15090, FCF25_15090	YHS domain-containing protein	YHS domain-containing protein									
2572921	Haloprofundus sp. MHR1	40119625	0	live	FCF25_RS13630	FCF25_RS13630, FCF25_13630	MaoC family dehydratase	MaoC family dehydratase									
2572921	Haloprofundus sp. MHR1	40118797	0	live	FCF25_RS09490	FCF25_RS09490, FCF25_09490	PaaI family thioesterase	PaaI family thioesterase									
2572921	Haloprofundus sp. MHR1	40118352	0	live	pfdA	FCF25_RS07265, FCF25_07265	prefoldin subunit alpha	prefoldin subunit alpha									
2572921	Haloprofundus sp. MHR1	40117078	0	live	FCF25_RS00895	FCF25_RS00895, FCF25_00895	non-canonical purine NTP pyrophosphatase	non-canonical purine NTP pyrophosphatase									
2572921	Haloprofundus sp. MHR1	40118937	0	live	FCF25_RS10190	FCF25_RS10190, FCF25_10190	prefoldin subunit beta	prefoldin subunit beta									
2572921	Haloprofundus sp. MHR1	40118568	0	live	FCF25_RS08345	FCF25_RS08345, FCF25_08345	RidA family protein	RidA family protein									
2572921	Haloprofundus sp. MHR1	40116992	0	live	FCF25_RS00465	FCF25_RS00465, FCF25_00465	PaaI family thioesterase	PaaI family thioesterase									
